x,y
0,0.0110474
0.00124619,0.0110474
0.00249238,0.0110474
0.00373856,0.0110474
0.00498475,0.0110474
0.00623094,0.0110474
0.00747713,0.0110474
0.00872332,0.0110474
0.00996951,0.0110474
0.0112157,0.0110473
0.0124619,0.0110472
0.0137081,0.0110472
0.0149543,0.011047
0.0162004,0.0110469
0.0174466,0.0110468
0.0186928,0.0110466
0.019939,0.0110465
0.0211852,0.0110463
0.0224314,0.0110462
0.0236776,0.011046
0.0249238,0.0110458
0.02617,0.0110456
0.0274161,0.0110445
0.0286623,0.0110442
0.0299085,0.0110439
0.0311547,0.0110434
0.0324009,0.0110429
0.0336471,0.0110407
0.0348933,0.01104
0.0361395,0.0110386
0.0373856,0.0110375
0.0386318,0.0110368
0.039878,0.0110361
0.0411242,0.0110352
0.0423704,0.0110347
0.0436166,0.0110337
0.0448628,0.0110331
0.046109,0.0110323
0.0473552,0.0110315
0.0486013,0.0110306
0.0498475,0.0110297
0.0510937,0.0110287
0.0523399,0.0110277
0.0535861,0.0110269
0.0548323,0.0110259
0.0560785,0.0110244
0.0573247,0.0110235
0.0585708,0.0110228
0.059817,0.0110221
0.0610632,0.0110211
0.0623094,0.0110204
0.0635556,0.0110151
0.0648018,0.0110137
0.066048,0.0110126
0.0672942,0.0110119
0.0685404,0.0110063
0.0697865,0.0110047
0.0710327,0.0110035
0.0722789,0.0110014
0.0735251,0.0110005
0.0747713,0.0109989
0.0760175,0.0109973
0.0772637,0.0109939
0.0785099,0.0109926
0.079756,0.0109915
0.0810022,0.0109899
0.0822484,0.0109851
0.0834946,0.0109841
0.0847408,0.0109823
0.085987,0.0109809
0.0872332,0.0109796
0.0884794,0.0109787
0.0897256,0.0109769
0.0909717,0.0109716
0.0922179,0.0109691
0.0934641,0.0109673
0.0947103,0.0109664
0.0959565,0.010965
0.0972027,0.010961
0.0984489,0.0109593
0.0996951,0.0109584
0.100941,0.0109578
0.102187,0.0109564
0.103434,0.0109544
0.10468,0.0109531
0.105926,0.0109516
0.107172,0.0109474
0.108418,0.0109454
0.109665,0.0109429
0.110911,0.0109408
0.112157,0.0109373
0.113403,0.0109364
0.114649,0.0109346
0.115896,0.010931
0.117142,0.0109297
0.118388,0.0109291
0.119634,0.0109265
0.12088,0.0109238
0.122126,0.0109212
0.123373,0.0109179
0.124619,0.0109151
0.125865,0.0109134
0.127111,0.0109116
0.128357,0.0109105
0.129604,0.0109091
0.13085,0.0109079
0.132096,0.0109069
0.133342,0.0109055
0.134588,0.0109039
0.135835,0.0109033
0.137081,0.0109021
0.138327,0.0109015
0.139573,0.0109009
0.140819,0.0109003
0.142065,0.0108995
0.143312,0.010898
