x,y
0,0.0217186
0.00247554,0.0216993
0.00495108,0.0216677
0.00742662,0.0216182
0.00990216,0.0215945
0.0123777,0.0215691
0.0148532,0.0215407
0.0173288,0.021511
0.0198043,0.021482
0.0222799,0.0214579
0.0247554,0.021443
0.027231,0.0214128
0.0297065,0.0213847
0.032182,0.0213564
0.0346576,0.0213273
0.0371331,0.0212946
0.0396087,0.0212756
0.0420842,0.0212486
0.0445597,0.0212118
0.0470353,0.0211827
0.0495108,0.0211586
0.0519864,0.0211304
0.0544619,0.0211033
0.0569374,0.0210912
0.059413,0.0210668
0.0618885,0.0210491
0.0643641,0.0210168
0.0668396,0.0209962
0.0693151,0.0209722
0.0717907,0.0209514
0.0742662,0.0209173
0.0767418,0.0209024
0.0792173,0.020875
0.0816929,0.020855
0.0841684,0.0208288
0.0866439,0.020806
0.0891195,0.0207866
0.091595,0.0207507
0.0940706,0.0207243
0.0965461,0.0206795
0.0990216,0.0206518
0.101497,0.02062
0.103973,0.0205938
0.106448,0.0205634
0.108924,0.0205285
0.111399,0.0204951
0.113875,0.0204681
0.11635,0.0204434
0.118826,0.0204151
0.121302,0.0203863
0.123777,0.020366
0.126253,0.0203456
0.128728,0.0203184
0.131204,0.020289
0.133679,0.0202606
0.136155,0.0202366
0.13863,0.0202256
0.141106,0.020202
0.143581,0.0201898
0.146057,0.0201652
0.148532,0.0201311
0.151008,0.0201028
0.153484,0.0200795
0.155959,0.0200476
0.158435,0.020032
0.16091,0.0200142
0.163386,0.0199856
0.165861,0.0199642
0.168337,0.0199475
0.170812,0.019912
0.173288,0.0198873
0.175763,0.0198527
0.178239,0.0198352
0.180715,0.0198089
0.18319,0.0197865
0.185666,0.0197584
0.188141,0.0197336
0.190617,0.0197005
0.193092,0.0196667
0.195568,0.0196479
0.198043,0.0196275
0.200519,0.0196057
0.202994,0.0195722
0.20547,0.0195571
0.207945,0.0195321
0.210421,0.019515
0.212897,0.0195035
0.215372,0.019481
0.217848,0.0194624
0.220323,0.0194431
0.222799,0.0194237
0.225274,0.0193942
0.22775,0.0193803
0.230225,0.0193604
0.232701,0.0193298
0.235176,0.019304
0.237652,0.0192855
0.240127,0.0192605
0.242603,0.0192223
