x,y
0,0.0724033
0.000363195,0.0721453
0.00072639,0.0718973
0.00108959,0.0717438
0.00145278,0.0715967
0.00181598,0.0714358
0.00217917,0.0711964
0.00254237,0.07098
0.00290556,0.0707062
0.00326876,0.0704762
0.00363195,0.070238
0.00399515,0.069988
0.00435834,0.0698208
0.00472154,0.0696585
0.00508473,0.0694742
0.00544793,0.0693319
0.00581112,0.0691414
0.00617432,0.0689589
0.00653751,0.0687999
0.00690071,0.0686129
0.0072639,0.0684181
0.0076271,0.0682691
0.00799029,0.0680141
0.00835349,0.0678579
0.00871668,0.067663
0.00907988,0.0675466
0.00944307,0.0674052
0.00980627,0.0671868
0.0101695,0.0669749
0.0105327,0.066786
0.0108959,0.0665761
0.011259,0.0663826
0.0116222,0.0661854
0.0119854,0.0659636
0.0123486,0.0658073
0.0127118,0.0656851
0.013075,0.0655152
0.0134382,0.0653672
0.0138014,0.0651711
0.0141646,0.0650066
0.0145278,0.0648091
0.014891,0.064597
0.0152542,0.0644809
0.0156174,0.0642632
0.0159806,0.0641001
0.0163438,0.0639675
0.016707,0.0638212
0.0170702,0.0636292
0.0174334,0.0634443
0.0177966,0.0632649
0.0181598,0.0631517
0.0185229,0.0629791
0.0188861,0.0628601
0.0192493,0.0627045
0.0196125,0.0625587
0.0199757,0.0624445
0.0203389,0.0622338
0.0207021,0.0620856
0.0210653,0.0619715
0.0214285,0.0617935
0.0217917,0.0616247
0.0221549,0.0614867
0.0225181,0.0613444
0.0228813,0.0612392
0.0232445,0.0610487
0.0236077,0.0608908
0.0239709,0.0607445
0.0243341,0.0606326
0.0246973,0.0604632
0.0250605,0.0602687
0.0254237,0.0600695
0.0257868,0.0599284
0.02615,0.0598029
0.0265132,0.0596882
0.0268764,0.0595302
0.0272396,0.0593543
0.0276028,0.0592422
0.027966,0.0591073
0.0283292,0.0589419
0.0286924,0.0587648
0.0290556,0.0586442
0.0294188,0.0585095
0.029782,0.058388
0.0301452,0.0582689
0.0305084,0.0581552
0.0308716,0.0580162
0.0312348,0.0578739
0.031598,0.0577612
0.0319612,0.0576624
0.0323244,0.0575321
0.0326876,0.0573985
0.0330508,0.0572546
0.0334139,0.0571146
0.0337771,0.0569813
0.0341403,0.0568498
0.0345035,0.0566941
0.0348667,0.0565904
0.0352299,0.0564533
0.0355931,0.056299
0.0359563,0.0562058
0.0363195,0.0560611
0.0366827,0.0559367
0.0370459,0.0557856
0.0374091,0.0556303
0.0377723,0.05545
0.0381355,0.0553446
0.0384987,0.055262
0.0388619,0.0551366
0.0392251,0.0550513
0.0395883,0.0549211
0.0399515,0.0548224
0.0403146,0.0546929
0.0406778,0.0546069
0.041041,0.0544505
0.0414042,0.0543549
0.0417674,0.054236
0.0421306,0.0541404
0.0424938,0.054029
0.042857,0.0539129
0.0432202,0.0538165
0.0435834,0.0536912
0.0439466,0.0535745
0.0443098,0.0534111
0.044673,0.0533155
0.0450362,0.0532035
0.0453994,0.0530539
0.0457626,0.052944
0.0461258,0.0528364
0.046489,0.0527473
0.0468522,0.0526166
0.0472154,0.052499
0.0475786,0.0523653
0.0479417,0.0522235
0.0483049,0.0521318
0.0486681,0.0520297
0.0490313,0.0519447
0.0493945,0.0518239
0.0497577,0.0517285
0.0501209,0.0516574
0.0504841,0.0515859
0.0508473,0.0514797
0.0512105,0.0513907
0.0515737,0.0513622
0.0519369,0.0512695
0.0523001,0.0511866
0.0526633,0.0510863
0.0530265,0.0509775
0.0533897,0.050874
0.0537529,0.0508003
0.0541161,0.0507106
0.0544793,0.0505312
0.0548424,0.0504594
0.0552056,0.0503483
0.0555688,0.0502449
0.055932,0.0501636
0.0562952,0.0500787
0.0566584,0.0500029
0.0570216,0.0499149
0.0573848,0.0498236
0.057748,0.0497643
0.0581112,0.0496689
0.0584744,0.0496102
