x,y
0,0.0110381
0.0047461,0.0110381
0.0094922,0.011038
0.0142383,0.011038
0.0189844,0.0110368
0.0237305,0.0110321
0.0284766,0.0110267
0.0332227,0.0110232
0.0379688,0.0110171
0.0427149,0.0110056
0.047461,0.0110004
0.0522071,0.0109878
0.0569532,0.0109786
0.0616993,0.0109686
0.0664454,0.0109571
0.0711915,0.0109524
0.0759376,0.0109428
0.0806837,0.0109322
0.0854298,0.0109234
0.0901759,0.0109083
0.094922,0.0109005
0.0996681,0.0108968
0.104414,0.0108922
0.10916,0.010885
0.113906,0.0108797
0.118652,0.0108762
0.123399,0.0108734
0.128145,0.0108715
0.132891,0.0108594
0.137637,0.0108548
0.142383,0.0108478
0.147129,0.0108452
0.151875,0.0108334
0.156621,0.010826
0.161367,0.010824
0.166113,0.0108195
0.17086,0.010817
0.175606,0.0108149
0.180352,0.0108133
0.185098,0.0108124
0.189844,0.0108089
0.19459,0.0108078
0.199336,0.0107995
0.204082,0.0107936
0.208828,0.0107864
0.213574,0.0107845
0.218321,0.0107828
0.223067,0.010782
0.227813,0.0107781
0.232559,0.0107743
0.237305,0.0107704
0.242051,0.0107677
0.246797,0.0107647
0.251543,0.0107639
0.256289,0.0107579
0.261035,0.0107566
0.265782,0.0107558
0.270528,0.0107538
0.275274,0.0107523
0.28002,0.0107514
0.284766,0.0107501
0.289512,0.0107495
0.294258,0.0107462
0.299004,0.0107454
0.30375,0.010744
0.308496,0.0107402
0.313243,0.0107394
0.317989,0.0107385
0.322735,0.0107359
0.327481,0.0107233
0.332227,0.010715
0.336973,0.0107131
0.341719,0.0107121
0.346465,0.0107109
0.351211,0.0107094
0.355957,0.0107086
0.360704,0.0107079
0.36545,0.0107071
0.370196,0.0107063
0.374942,0.0107053
0.379688,0.0107047
0.384434,0.0107027
0.38918,0.0107022
0.393926,0.0107014
0.398672,0.0107005
0.403418,0.0106994
0.408165,0.0106988
0.412911,0.0106983
0.417657,0.0106976
0.422403,0.0106934
0.427149,0.0106922
0.431895,0.0106905
0.436641,0.0106898
0.441387,0.010689
0.446133,0.0106883
0.450879,0.0106877
0.455625,0.0106859
0.460372,0.0106782
0.465118,0.0106746
0.469864,0.0106731
0.47461,0.0106713
0.479356,0.0106701
0.484102,0.0106668
0.488848,0.0106657
0.493594,0.0106617
0.49834,0.0106606
0.503086,0.0106591
0.507833,0.0106582
0.512579,0.0106573
0.517325,0.0106562
0.522071,0.0106553
0.526817,0.0106541
0.531563,0.0106532
0.536309,0.0106517
0.541055,0.0106509
0.545801,0.0106496
0.550547,0.0106489
0.555294,0.0106481
0.56004,0.0106446
0.564786,0.0106438
0.569532,0.0106431
0.574278,0.0106421
0.579024,0.0106413
0.58377,0.0106406
0.588516,0.01064
0.593262,0.0106391
0.598009,0.0106383
0.602755,0.0106374
0.607501,0.0106367
0.612247,0.0106344
0.616993,0.0106339
0.621739,0.0106332
0.626485,0.0106327
0.631231,0.0106319
0.635977,0.0106311
0.640723,0.0106302
0.64547,0.0106268
0.650216,0.010626
0.654962,0.0106252
