x,y
0,0.0110381
0.004772,0.0110381
0.009544,0.0110379
0.014316,0.0110378
0.019088,0.0110367
0.02386,0.0110359
0.028632,0.0110325
0.033404,0.0110266
0.038176,0.0110214
0.042948,0.011016
0.04772,0.0110069
0.052492,0.0110021
0.057264,0.0109898
0.062036,0.0109835
0.066808,0.0109753
0.07158,0.0109695
0.076352,0.0109678
0.081124,0.0109575
0.085896,0.0109465
0.090668,0.0109358
0.09544,0.0109242
0.100212,0.0109175
0.104984,0.0109124
0.109756,0.0108976
0.114528,0.0108953
0.1193,0.0108903
0.124072,0.0108836
0.128844,0.0108774
0.133616,0.0108728
0.138388,0.0108702
0.14316,0.0108656
0.147932,0.0108623
0.152704,0.010859
0.157476,0.0108519
0.162248,0.0108456
0.16702,0.0108445
0.171792,0.0108384
0.176564,0.0108335
0.181336,0.0108254
0.186108,0.0108198
0.19088,0.0108179
0.195652,0.0108158
0.200424,0.0108103
0.205196,0.0108082
0.209968,0.0108045
0.21474,0.0108017
0.219512,0.0107969
0.224284,0.0107952
0.229056,0.0107931
0.233828,0.0107915
0.2386,0.01079
0.243372,0.0107891
0.248144,0.0107867
0.252916,0.0107841
0.257688,0.0107825
0.26246,0.0107798
0.267232,0.0107771
0.272004,0.0107754
0.276776,0.0107743
0.281548,0.0107733
0.28632,0.0107719
0.291092,0.0107601
0.295864,0.0107557
0.300636,0.0107493
0.305408,0.0107421
0.31018,0.0107409
0.314952,0.010737
0.319724,0.0107355
0.324496,0.0107302
0.329268,0.0107293
0.33404,0.0107281
0.338812,0.0107247
0.343584,0.0107234
0.348356,0.010722
0.353128,0.0107194
0.3579,0.0107184
0.362672,0.0107167
0.367444,0.0107157
0.372216,0.0107146
0.376988,0.0107121
0.38176,0.010709
0.386532,0.010708
0.391304,0.0107072
0.396076,0.0107057
0.400848,0.0107048
0.40562,0.0107026
0.410392,0.0107011
0.415164,0.0106991
0.419936,0.0106978
0.424708,0.0106971
0.42948,0.0106957
0.434252,0.0106944
0.439024,0.0106931
0.443796,0.0106922
0.448568,0.010688
0.45334,0.010687
0.458112,0.0106859
0.462884,0.010685
0.467656,0.0106833
0.472428,0.0106825
0.4772,0.0106807
0.481972,0.0106793
0.486744,0.010678
0.491516,0.0106773
0.496288,0.0106762
0.50106,0.0106751
0.505832,0.0106742
0.510604,0.0106729
0.515376,0.0106715
0.520148,0.01067
0.52492,0.0106688
0.529692,0.0106675
0.534464,0.0106667
0.539236,0.0106657
0.544008,0.0106647
0.54878,0.0106633
0.553552,0.0106618
0.558324,0.0106574
0.563096,0.0106564
0.567868,0.010655
0.57264,0.0106543
0.577412,0.0106536
0.582184,0.0106518
0.586956,0.0106505
0.591728,0.0106497
0.5965,0.0106485
0.601272,0.0106478
0.606044,0.0106469
0.610816,0.0106461
0.615588,0.010645
0.62036,0.010644
0.625132,0.0106427
0.629904,0.010641
0.634676,0.010637
0.639448,0.0106356
0.64422,0.0106348
0.648992,0.0106337
0.653764,0.0106326
0.658536,0.0106312
0.663308,0.0106304
0.66808,0.0106294
0.672852,0.0106282
0.677624,0.0106273
0.682396,0.0106262
0.687168,0.0106256
0.69194,0.0106244
0.696712,0.0106191
0.701484,0.010618
0.706256,0.010617
0.711028,0.010616
0.7158,0.0106148
0.720572,0.010614
0.725344,0.0106094
0.730116,0.0106087
0.734888,0.0106078
0.73966,0.0106071
0.744432,0.0106058
0.749204,0.0106043
0.753976,0.0106035
0.758748,0.0106027
0.76352,0.0106019
0.768292,0.0106008
0.773064,0.0106
0.777836,0.0105992
0.782608,0.0105983
0.78738,0.0105973
0.792152,0.010596
0.796924,0.0105946
0.801696,0.0105932
0.806468,0.0105925
0.81124,0.0105912
0.816012,0.0105897
0.820784,0.0105889
0.825556,0.0105869
0.830328,0.0105859
0.8351,0.0105848
0.839872,0.0105842
0.844644,0.0105828
0.849416,0.0105814
0.854188,0.0105802
0.85896,0.0105792
0.863732,0.0105783
0.868504,0.0105775
0.873276,0.0105766
0.878048,0.0105756
0.88282,0.010574
0.887592,0.0105731
0.892364,0.0105722
0.897136,0.0105713
0.901908,0.0105702
0.90668,0.0105693
0.911452,0.0105686
0.916224,0.0105676
0.920996,0.010566
0.925768,0.0105648
0.93054,0.0105605
0.935312,0.010559
0.940085,0.0105582
0.944856,0.0105576
0.949628,0.0105566
0.9544,0.0105556
0.959172,0.0105549
0.963944,0.010554
0.968716,0.0105532
0.973489,0.0105523
0.97826,0.0105505
